zcta,BlockCode,TechCode,TechCategory,max_ad_down,max_ad_up
94601,060014062011009,50,Fiber to the Premises,1000.0,1000.0
94606,060014062012000,11,Copper (DSL/VDSL),18.0,1.5
94606,060014062012000,12,Copper (DSL/VDSL),100.0,20.0
94606,060014062012000,50,Fiber to the Premises,1000.0,1000.0
94601,060014062012001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062012001,12,Copper (DSL/VDSL),75.0,20.0
94601,060014062012001,50,Fiber to the Premises,1000.0,1000.0
94601,060014062012002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062012002,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062012002,50,Fiber to the Premises,1000.0,1000.0
94601,060014062012003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062012003,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062012003,50,Fiber to the Premises,1000.0,1000.0
94606,060014062012004,10,Copper (DSL/VDSL),6.0,0.512
94606,060014062012004,11,Copper (DSL/VDSL),18.0,1.5
94606,060014062012004,12,Copper (DSL/VDSL),100.0,20.0
94606,060014062012004,50,Fiber to the Premises,1000.0,1000.0
94601,060014062013000,10,Copper (DSL/VDSL),6.0,0.512
94601,060014062013000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062013000,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062013000,50,Fiber to the Premises,1000.0,1000.0
94601,060014062013001,10,Copper (DSL/VDSL),6.0,0.512
94601,060014062013001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062013001,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062013001,50,Fiber to the Premises,1000.0,1000.0
94601,060014062013005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062013005,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062013005,50,Fiber to the Premises,1000.0,1000.0
94606,060014062014000,11,Copper (DSL/VDSL),18.0,1.5
94606,060014062014000,12,Copper (DSL/VDSL),75.0,20.0
94606,060014062014000,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014001,11,Copper (DSL/VDSL),6.0,1.0
94601,060014062014001,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062014002,12,Copper (DSL/VDSL),75.0,20.0
94601,060014062014002,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062014003,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062014003,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014004,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062014004,12,Copper (DSL/VDSL),50.0,10.0
94601,060014062014004,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062014005,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062014005,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014006,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062014006,12,Copper (DSL/VDSL),50.0,10.0
94601,060014062014006,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014007,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062014007,50,Fiber to the Premises,1000.0,1000.0
94601,060014062014008,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062014008,12,Copper (DSL/VDSL),50.0,10.0
94601,060014062014008,50,Fiber to the Premises,1000.0,1000.0
94601,060014062022000,10,Copper (DSL/VDSL),3.0,0.384
94601,060014062022000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062022000,12,Copper (DSL/VDSL),75.0,20.0
94601,060014062022000,50,Fiber to the Premises,1000.0,1000.0
94601,060014062022001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062022001,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062022001,50,Fiber to the Premises,1000.0,1000.0
94601,060014062022002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062022002,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062022002,50,Fiber to the Premises,1000.0,1000.0
94601,060014062022003,10,Copper (DSL/VDSL),6.0,0.512
94601,060014062022003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062022003,12,Copper (DSL/VDSL),75.0,20.0
94601,060014062022003,50,Fiber to the Premises,1000.0,1000.0
94601,060014062022004,10,Copper (DSL/VDSL),6.0,0.512
94601,060014062022004,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062022004,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062023001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062023001,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062023001,50,Fiber to the Premises,1000.0,1000.0
94601,060014062023002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062023002,50,Fiber to the Premises,1000.0,1000.0
94601,060014062023003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062023003,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062023003,50,Fiber to the Premises,1000.0,1000.0
94601,060014062023005,10,Copper (DSL/VDSL),1.5,0.256
94601,060014062023005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014062023005,12,Copper (DSL/VDSL),100.0,20.0
94601,060014062023005,50,Fiber to the Premises,1000.0,1000.0
94601,060014063001000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063001000,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063001000,50,Fiber to the Premises,1000.0,1000.0
94601,060014063001002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063001003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063001003,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002000,10,Copper (DSL/VDSL),6.0,0.512
94601,060014063002000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063002000,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063002000,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063002001,12,Copper (DSL/VDSL),50.0,10.0
94601,060014063002001,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002002,12,Copper (DSL/VDSL),75.0,20.0
94601,060014063002002,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063002003,12,Copper (DSL/VDSL),50.0,10.0
94601,060014063002003,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002004,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063002004,12,Copper (DSL/VDSL),50.0,10.0
94601,060014063002004,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063002005,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063002005,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002006,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063002006,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063002006,50,Fiber to the Premises,1000.0,1000.0
94601,060014063002007,11,Copper (DSL/VDSL),12.0,1.5
94601,060014063002007,12,Copper (DSL/VDSL),25.0,5.0
94601,060014063002007,50,Fiber to the Premises,1000.0,1000.0
94601,060014063003000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063003000,12,Copper (DSL/VDSL),50.0,10.0
94601,060014063003000,50,Fiber to the Premises,1000.0,1000.0
94601,060014063003001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063003001,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063003001,50,Fiber to the Premises,1000.0,1000.0
94601,060014063003002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063003002,12,Copper (DSL/VDSL),75.0,20.0
94601,060014063003002,50,Fiber to the Premises,1000.0,1000.0
94601,060014063003003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063003003,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063003003,50,Fiber to the Premises,1000.0,1000.0
94601,060014063004000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063004000,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063004000,50,Fiber to the Premises,1000.0,1000.0
94606,060014063004001,11,Copper (DSL/VDSL),12.0,1.5
94606,060014063004001,12,Copper (DSL/VDSL),25.0,5.0
94606,060014063004001,50,Fiber to the Premises,1000.0,1000.0
94601,060014063004002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063004002,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063004002,50,Fiber to the Premises,1000.0,1000.0
94606,060014063004003,11,Copper (DSL/VDSL),18.0,1.5
94606,060014063004003,12,Copper (DSL/VDSL),100.0,20.0
94606,060014063004003,50,Fiber to the Premises,1000.0,1000.0
94606,060014063004004,11,Copper (DSL/VDSL),18.0,1.5
94606,060014063004004,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063004005,10,Copper (DSL/VDSL),3.0,0.384
94601,060014063004005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063004005,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063004006,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063004006,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063004006,50,Fiber to the Premises,1000.0,1000.0
94601,060014063004007,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063004007,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063004007,50,Fiber to the Premises,1000.0,1000.0
94601,060014063004008,11,Copper (DSL/VDSL),18.0,1.5
94601,060014063004008,12,Copper (DSL/VDSL),100.0,20.0
94601,060014063004008,50,Fiber to the Premises,1000.0,1000.0
94602,060014064001001,10,Copper (DSL/VDSL),3.0,0.384
94602,060014064001001,11,Copper (DSL/VDSL),18.0,1.5
94602,060014064001001,12,Copper (DSL/VDSL),100.0,20.0
94602,060014064001001,50,Fiber to the Premises,1000.0,1000.0
94602,060014064001002,12,Copper (DSL/VDSL),50.0,10.0
94602,060014064001002,50,Fiber to the Premises,1000.0,1000.0
94602,060014064001003,12,Copper (DSL/VDSL),100.0,20.0
94602,060014064001003,50,Fiber to the Premises,1000.0,1000.0
94606,060014064002002,11,Copper (DSL/VDSL),12.0,1.5
94606,060014064002002,12,Copper (DSL/VDSL),25.0,5.0
94606,060014064002002,50,Fiber to the Premises,1000.0,1000.0
94601,060014064002005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014064002005,12,Copper (DSL/VDSL),25.0,5.0
94601,060014064002005,50,Fiber to the Premises,1000.0,1000.0
94601,060014064002006,12,Copper (DSL/VDSL),25.0,5.0
94601,060014064002006,50,Fiber to the Premises,1000.0,1000.0
94601,060014064002007,10,Copper (DSL/VDSL),3.0,0.384
94601,060014064002007,11,Copper (DSL/VDSL),18.0,1.5
94601,060014064002007,12,Copper (DSL/VDSL),50.0,10.0
94601,060014064002007,50,Fiber to the Premises,1000.0,1000.0
94602,060014065001000,10,Copper (DSL/VDSL),6.0,0.512
94602,060014065001000,11,Copper (DSL/VDSL),18.0,1.5
94602,060014065001000,12,Copper (DSL/VDSL),100.0,20.0
94602,060014065001000,50,Fiber to the Premises,1000.0,1000.0
94602,060014065001001,11,Copper (DSL/VDSL),18.0,1.5
94602,060014065001001,12,Copper (DSL/VDSL),75.0,20.0
94602,060014065001001,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001002,10,Copper (DSL/VDSL),6.0,0.512
94601,060014065001002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065001002,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065001002,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065001003,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065001003,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001004,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065001004,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001005,12,Copper (DSL/VDSL),25.0,5.0
94601,060014065001005,50,Fiber to the Premises,1000.0,1000.0
94602,060014065001006,10,Copper (DSL/VDSL),3.0,0.384
94602,060014065001006,11,Copper (DSL/VDSL),18.0,1.5
94602,060014065001006,12,Copper (DSL/VDSL),100.0,20.0
94602,060014065001006,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001007,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065001007,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001008,11,Copper (DSL/VDSL),12.0,1.5
94601,060014065001008,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065001008,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001009,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065001009,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001010,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065001010,12,Copper (DSL/VDSL),75.0,20.0
94601,060014065001010,50,Fiber to the Premises,1000.0,1000.0
94601,060014065001011,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065001011,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065001011,50,Fiber to the Premises,1000.0,1000.0
94601,060014065002000,10,Copper (DSL/VDSL),0.768,0.256
94601,060014065002000,12,Copper (DSL/VDSL),25.0,5.0
94601,060014065002000,50,Fiber to the Premises,1000.0,1000.0
94601,060014065002001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065002001,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065002001,50,Fiber to the Premises,1000.0,1000.0
94601,060014065002005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065002005,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065002005,50,Fiber to the Premises,1000.0,1000.0
94601,060014065002006,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065002006,50,Fiber to the Premises,1000.0,1000.0
94601,060014065002007,10,Copper (DSL/VDSL),1.5,0.256
94601,060014065002007,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065002007,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065002007,50,Fiber to the Premises,1000.0,1000.0
94601,060014065003000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065003000,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065003000,50,Fiber to the Premises,1000.0,1000.0
94601,060014065003002,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065003002,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065003002,50,Fiber to the Premises,1000.0,1000.0
94601,060014065003003,50,Fiber to the Premises,1000.0,1000.0
94601,060014065003004,10,Copper (DSL/VDSL),3.0,0.384
94601,060014065003004,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065003004,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065003004,50,Fiber to the Premises,1000.0,1000.0
94601,060014065003005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065003005,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065003005,50,Fiber to the Premises,1000.0,1000.0
94601,060014065003008,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065003008,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065003008,50,Fiber to the Premises,1000.0,1000.0
94601,060014065004000,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065004000,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065004000,50,Fiber to the Premises,1000.0,1000.0
94601,060014065004001,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065004001,12,Copper (DSL/VDSL),100.0,20.0
94601,060014065004001,50,Fiber to the Premises,1000.0,1000.0
94601,060014065004002,12,Copper (DSL/VDSL),50.0,10.0
94601,060014065004002,50,Fiber to the Premises,1000.0,1000.0
94601,060014065004003,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065004003,12,Copper (DSL/VDSL),25.0,5.0
94601,060014065004003,50,Fiber to the Premises,1000.0,1000.0
94601,060014065004004,10,Copper (DSL/VDSL),6.0,0.512
94601,060014065004004,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065004004,12,Copper (DSL/VDSL),75.0,20.0
94601,060014065004004,50,Fiber to the Premises,1000.0,1000.0
94601,060014065004005,11,Copper (DSL/VDSL),18.0,1.5
94601,060014065004005,50,Fiber to the Premises,1000.0,1000.0
94602,060014066011000,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066011000,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066011000,50,Fiber to the Premises,1000.0,1000.0
94602,060014066011001,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066011001,12,Copper (DSL/VDSL),75.0,20.0
94602,060014066011001,50,Fiber to the Premises,1000.0,1000.0
94602,060014066011002,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066011002,50,Fiber to the Premises,1000.0,1000.0
94602,060014066011003,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066011003,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066011003,50,Fiber to the Premises,1000.0,1000.0
94602,060014066011004,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066011004,50,Fiber to the Premises,1000.0,1000.0
94619,060014066011005,11,Copper (DSL/VDSL),18.0,1.5
94619,060014066011005,12,Copper (DSL/VDSL),100.0,20.0
94619,060014066011005,50,Fiber to the Premises,1000.0,1000.0
94602,060014066011007,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066011007,50,Fiber to the Premises,1000.0,1000.0
94602,060014066011008,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066011008,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066011008,50,Fiber to the Premises,1000.0,1000.0
94602,060014066012000,10,Copper (DSL/VDSL),6.0,0.512
94602,060014066012000,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066012000,12,Copper (DSL/VDSL),75.0,20.0
94602,060014066012000,50,Fiber to the Premises,1000.0,1000.0
94602,060014066012001,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066012001,12,Copper (DSL/VDSL),25.0,5.0
94602,060014066012001,50,Fiber to the Premises,1000.0,1000.0
94602,060014066012002,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066012002,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066012002,50,Fiber to the Premises,1000.0,1000.0
94602,060014066012003,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066012003,50,Fiber to the Premises,1000.0,1000.0
94602,060014066012004,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066012004,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066012004,50,Fiber to the Premises,1000.0,1000.0
94602,060014066012005,10,Copper (DSL/VDSL),3.0,0.384
94602,060014066012005,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066012005,12,Copper (DSL/VDSL),75.0,20.0
94602,060014066012005,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013000,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066013000,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066013000,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013001,10,Copper (DSL/VDSL),1.5,0.256
94602,060014066013001,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066013001,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066013001,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013002,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066013002,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013005,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066013005,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013006,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066013006,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013007,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066013007,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066013007,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013008,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066013008,12,Copper (DSL/VDSL),75.0,20.0
94602,060014066013008,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013011,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066013011,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066013011,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013012,12,Copper (DSL/VDSL),25.0,5.0
94602,060014066013012,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013013,12,Copper (DSL/VDSL),25.0,5.0
94602,060014066013013,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013014,12,Copper (DSL/VDSL),25.0,5.0
94602,060014066013014,50,Fiber to the Premises,1000.0,1000.0
94602,060014066013015,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014000,10,Copper (DSL/VDSL),3.0,0.384
94602,060014066014000,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066014000,12,Copper (DSL/VDSL),75.0,20.0
94602,060014066014000,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014001,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066014001,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014002,11,Copper (DSL/VDSL),0.768,0.384
94602,060014066014002,12,Copper (DSL/VDSL),75.0,20.0
94602,060014066014002,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014003,10,Copper (DSL/VDSL),1.5,0.256
94602,060014066014003,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066014003,12,Copper (DSL/VDSL),75.0,20.0
94602,060014066014003,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014004,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066014004,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066014004,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014005,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066014005,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066014005,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014007,10,Copper (DSL/VDSL),3.0,0.384
94602,060014066014007,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066014007,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066014007,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014008,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066014008,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066014008,50,Fiber to the Premises,1000.0,1000.0
94602,060014066014011,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066014011,12,Copper (DSL/VDSL),100.0,20.0
94619,060014066014012,11,Copper (DSL/VDSL),18.0,1.5
94619,060014066014012,12,Copper (DSL/VDSL),50.0,10.0
94619,060014066014012,50,Fiber to the Premises,1000.0,1000.0
94619,060014066014013,11,Copper (DSL/VDSL),18.0,1.5
94619,060014066014013,12,Copper (DSL/VDSL),75.0,20.0
94619,060014066014013,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021000,11,Copper (DSL/VDSL),6.0,1.0
94602,060014066021000,12,Copper (DSL/VDSL),25.0,5.0
94602,060014066021000,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021001,11,Copper (DSL/VDSL),3.0,1.0
94602,060014066021001,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066021001,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021002,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066021002,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066021002,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021003,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066021003,12,Copper (DSL/VDSL),25.0,5.0
94602,060014066021003,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021004,11,Copper (DSL/VDSL),5.0,1.0
94602,060014066021004,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066021004,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021005,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066021005,12,Copper (DSL/VDSL),50.0,10.0
94602,060014066021005,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021006,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066021006,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066021006,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021007,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066021007,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021016,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066021016,12,Copper (DSL/VDSL),100.0,20.0
94602,060014066021016,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021017,50,Fiber to the Premises,1000.0,1000.0
94602,060014066021022,11,Copper (DSL/VDSL),18.0,1.5
94602,060014066021022,12,Copper (DSL/VDSL),100.0,20.0
